dep;jour;pc_vac_dose1;pc_vac_dose2;pc_vac_cum_dose1;pc_vac_cum_dose2
59;2021-03-31;918;306;53368;8158
59;2021-04-01;1126;315;54494;8473
60;2020-12-28;0;0;0;0
60;2020-12-29;0;0;0;0
60;2020-12-30;0;0;0;0
60;2020-12-31;0;0;0;0
60;2021-01-01;0;0;0;0
60;2021-01-02;0;0;0;0
60;2021-01-03;0;0;0;0
60;2021-01-04;0;0;0;0
60;2021-01-05;1;0;1;0
60;2021-01-06;6;0;7;0
60;2021-01-07;18;0;25;0
60;2021-01-08;23;0;48;0
60;2021-01-09;1;0;49;0
60;2021-01-10;11;0;60;0
60;2021-01-11;37;0;97;0
60;2021-01-12;59;0;156;0
60;2021-01-13;64;0;220;0
60;2021-01-14;51;0;271;0
60;2021-01-15;66;0;337;0
60;2021-01-16;17;0;354;0
60;2021-01-17;9;0;363;0
60;2021-01-18;50;0;413;0
60;2021-01-19;49;0;462;0
60;2021-01-20;92;0;554;0
60;2021-01-21;90;0;644;0
60;2021-01-22;89;0;733;0
60;2021-01-23;36;0;769;0
60;2021-01-24;4;0;773;0
60;2021-01-25;54;0;827;0
60;2021-01-26;51;1;878;1
60;2021-01-27;42;0;920;1
60;2021-01-28;16;10;936;11
60;2021-01-29;3;2;939;13
60;2021-01-30;0;0;939;13
60;2021-01-31;0;1;939;14
60;2021-02-01;5;13;944;27
60;2021-02-02;4;18;948;45
60;2021-02-03;13;20;961;65
60;2021-02-04;12;31;973;96
60;2021-02-05;16;40;989;136
60;2021-02-06;3;1;992;137
60;2021-02-07;0;7;992;144
60;2021-02-08;24;65;1016;209
60;2021-02-09;17;53;1033;262
60;2021-02-10;26;85;1059;347
60;2021-02-11;45;70;1104;417
60;2021-02-12;64;77;1168;494
60;2021-02-13;7;21;1175;515
60;2021-02-14;0;11;1175;526
60;2021-02-15;34;30;1209;556
60;2021-02-16;18;50;1227;606
60;2021-02-17;32;53;1259;659
60;2021-02-18;73;45;1332;704
60;2021-02-19;41;44;1373;748
60;2021-02-20;7;12;1380;760
60;2021-02-21;0;10;1380;770
60;2021-02-22;24;39;1404;809
60;2021-02-23;36;35;1440;844
60;2021-02-24;102;30;1542;874
60;2021-02-25;221;12;1763;886
60;2021-02-26;288;11;2051;897
60;2021-02-27;257;0;2308;897
60;2021-02-28;3;0;2311;897
60;2021-03-01;73;4;2384;901
60;2021-03-02;148;2;2532;903
60;2021-03-03;187;18;2719;921
60;2021-03-04;303;28;3022;949
60;2021-03-05;329;17;3351;966
60;2021-03-06;456;6;3807;972
60;2021-03-07;90;0;3897;972
60;2021-03-08;142;8;4039;980
60;2021-03-09;195;14;4234;994
60;2021-03-10;230;17;4464;1011
60;2021-03-11;314;16;4778;1027
60;2021-03-12;446;17;5224;1044
60;2021-03-13;752;6;5976;1050
60;2021-03-14;229;0;6205;1050
60;2021-03-15;244;22;6449;1072
60;2021-03-16;168;25;6617;1097
60;2021-03-17;173;35;6790;1132
60;2021-03-18;193;34;6983;1166
60;2021-03-19;368;26;7351;1192
60;2021-03-20;576;9;7927;1201
60;2021-03-21;358;0;8285;1201
60;2021-03-22;266;34;8551;1235
60;2021-03-23;477;43;9028;1278
60;2021-03-24;479;57;9507;1335
60;2021-03-25;630;40;10137;1375
60;2021-03-26;686;54;10823;1429
60;2021-03-27;843;16;11666;1445
60;2021-03-28;389;0;12055;1445
60;2021-03-29;391;47;12446;1492
60;2021-03-30;504;48;12950;1540
60;2021-03-31;390;65;13340;1605
60;2021-04-01;406;74;13746;1679
61;2020-12-28;0;0;0;0
61;2020-12-29;0;0;0;0
61;2020-12-30;0;0;0;0
61;2020-12-31;0;0;0;0
61;2021-01-01;0;0;0;0
61;2021-01-02;0;0;0;0
61;2021-01-03;0;0;0;0
61;2021-01-04;0;0;0;0
61;2021-01-05;1;0;1;0
61;2021-01-06;8;0;9;0
61;2021-01-07;22;0;31;0
61;2021-01-08;43;0;74;0
61;2021-01-09;9;0;83;0
61;2021-01-10;8;0;91;0
61;2021-01-11;35;0;126;0
61;2021-01-12;35;0;161;0
61;2021-01-13;50;0;211;0
61;2021-01-14;38;0;249;0
61;2021-01-15;52;0;301;0
61;2021-01-16;11;0;312;0
61;2021-01-17;42;0;354;0
61;2021-01-18;83;0;437;0
61;2021-01-19;47;0;484;0
61;2021-01-20;18;0;502;0
61;2021-01-21;49;0;551;0
61;2021-01-22;41;0;592;0
61;2021-01-23;10;1;602;1
61;2021-01-24;9;0;611;1
61;2021-01-25;25;0;636;1
61;2021-01-26;19;0;655;1
61;2021-01-27;20;1;675;2
61;2021-01-28;18;7;693;9
61;2021-01-29;12;13;705;22
61;2021-01-30;17;0;722;22
61;2021-01-31;6;0;728;22
61;2021-02-01;21;26;749;48
61;2021-02-02;17;27;766;75
61;2021-02-03;28;39;794;114
61;2021-02-04;18;22;812;136
61;2021-02-05;24;19;836;155
61;2021-02-06;10;7;846;162
61;2021-02-07;1;19;847;181
61;2021-02-08;33;73;880;254
61;2021-02-09;35;51;915;305
61;2021-02-10;11;42;926;347
61;2021-02-11;19;26;945;373
61;2021-02-12;24;46;969;419
61;2021-02-13;9;31;978;450
61;2021-02-14;0;8;978;458
61;2021-02-15;11;39;989;497
61;2021-02-16;12;37;1001;534
61;2021-02-17;1;35;1002;569
61;2021-02-18;11;26;1013;595
61;2021-02-19;7;8;1020;603
61;2021-02-20;2;14;1022;617
61;2021-02-21;0;5;1022;622
61;2021-02-22;9;22;1031;644
61;2021-02-23;13;20;1044;664
61;2021-02-24;22;18;1066;682
61;2021-02-25;121;16;1187;698
61;2021-02-26;91;14;1278;712
61;2021-02-27;50;16;1328;728
61;2021-02-28;1;2;1329;730
61;2021-03-01;33;46;1362;776
61;2021-03-02;43;35;1405;811
61;2021-03-03;46;27;1451;838
61;2021-03-04;115;16;1566;854
61;2021-03-05;107;17;1673;871
61;2021-03-06;72;11;1745;882
61;2021-03-07;5;0;1750;882
61;2021-03-08;19;15;1769;897
61;2021-03-09;63;7;1832;904
61;2021-03-10;84;10;1916;914
61;2021-03-11;163;7;2079;921
61;2021-03-12;201;5;2280;926
61;2021-03-13;141;4;2421;930
61;2021-03-14;16;0;2437;930
61;2021-03-15;68;0;2505;930
61;2021-03-16;58;0;2563;930
61;2021-03-17;34;0;2597;930
61;2021-03-18;46;2;2643;932
61;2021-03-19;112;2;2755;934
61;2021-03-20;41;0;2796;934
61;2021-03-21;5;0;2801;934
61;2021-03-22;41;2;2842;936
61;2021-03-23;65;0;2907;936
61;2021-03-24;146;2;3053;938
61;2021-03-25;202;0;3255;938
61;2021-03-26;218;2;3473;940
61;2021-03-27;154;0;3627;940
61;2021-03-28;27;0;3654;940
61;2021-03-29;136;9;3790;949
61;2021-03-30;142;2;3932;951
61;2021-03-31;167;0;4099;951
61;2021-04-01;210;5;4309;956
62;2020-12-28;0;0;0;0
62;2020-12-29;0;0;0;0
62;2020-12-30;0;0;0;0
62;2020-12-31;0;0;0;0
62;2021-01-01;0;0;0;0
62;2021-01-02;0;0;0;0
62;2021-01-03;0;0;0;0
62;2021-01-04;0;0;0;0
62;2021-01-05;4;0;4;0
62;2021-01-06;13;0;17;0
62;2021-01-07;60;0;77;0
62;2021-01-08;85;0;162;0
62;2021-01-09;28;0;190;0
62;2021-01-10;13;0;203;0
62;2021-01-11;84;0;287;0
62;2021-01-12;167;0;454;0
62;2021-01-13;161;0;615;0
62;2021-01-14;165;0;780;0
62;2021-01-15;153;0;933;0
62;2021-01-16;38;5;971;5
62;2021-01-17;5;0;976;5
62;2021-01-18;100;0;1076;5
62;2021-01-19;147;0;1223;5
62;2021-01-20;159;0;1382;5
62;2021-01-21;188;0;1570;5
62;2021-01-22;104;0;1674;5
62;2021-01-23;33;0;1707;5
62;2021-01-24;0;0;1707;5
62;2021-01-25;69;1;1776;6
62;2021-01-26;111;2;1887;8
62;2021-01-27;103;26;1990;34
62;2021-01-28;236;42;2226;76
62;2021-01-29;189;41;2415;117
62;2021-01-30;7;27;2422;144
62;2021-01-31;3;0;2425;144
62;2021-02-01;4;60;2429;204
62;2021-02-02;9;121;2438;325
62;2021-02-03;6;96;2444;421
62;2021-02-04;11;104;2455;525
62;2021-02-05;11;90;2466;615
62;2021-02-06;2;23;2468;638
62;2021-02-07;6;0;2474;638
62;2021-02-08;8;89;2482;727
62;2021-02-09;25;104;2507;831
62;2021-02-10;23;149;2530;980
62;2021-02-11;57;139;2587;1119
62;2021-02-12;55;70;2642;1189
62;2021-02-13;15;21;2657;1210
62;2021-02-14;0;0;2657;1210
62;2021-02-15;50;97;2707;1307
62;2021-02-16;97;115;2804;1422
62;2021-02-17;142;178;2946;1600
62;2021-02-18;215;280;3161;1880
62;2021-02-19;190;200;3351;2080
62;2021-02-20;56;25;3407;2105
62;2021-02-21;11;7;3418;2112
62;2021-02-22;76;50;3494;2162
62;2021-02-23;171;79;3665;2241
62;2021-02-24;232;39;3897;2280
62;2021-02-25;956;21;4853;2301
62;2021-02-26;915;30;5768;2331
62;2021-02-27;764;2;6532;2333
62;2021-02-28;30;1;6562;2334
62;2021-03-01;220;3;6782;2337
62;2021-03-02;558;8;7340;2345
62;2021-03-03;647;5;7987;2350
62;2021-03-04;1079;7;9066;2357
62;2021-03-05;1105;8;10171;2365
62;2021-03-06;1903;5;12074;2370
62;2021-03-07;1082;0;13156;2370
62;2021-03-08;232;20;13388;2390
62;2021-03-09;650;26;14038;2416
62;2021-03-10;711;40;14749;2456
62;2021-03-11;1104;143;15853;2599
62;2021-03-12;1257;79;17110;2678
62;2021-03-13;2739;28;19849;2706
62;2021-03-14;1345;5;21194;2711
62;2021-03-15;556;63;21750;2774
62;2021-03-16;276;58;22026;2832
62;2021-03-17;321;52;22347;2884
62;2021-03-18;342;77;22689;2961
62;2021-03-19;812;41;23501;3002
62;2021-03-20;1937;16;25438;3018
62;2021-03-21;1517;2;26955;3020
62;2021-03-22;411;74;27366;3094
62;2021-03-23;876;104;28242;3198
62;2021-03-24;822;113;29064;3311
62;2021-03-25;1164;89;30228;3400
62;2021-03-26;1254;92;31482;3492
62;2021-03-27;2102;19;33584;3511
62;2021-03-28;987;5;34571;3516
62;2021-03-29;529;97;35100;3613
62;2021-03-30;712;142;35812;3755
62;2021-03-31;615;167;36427;3922
62;2021-04-01;708;206;37135;4128
63;2020-12-28;0;0;0;0
63;2020-12-29;0;0;0;0
63;2020-12-30;0;0;0;0
63;2020-12-31;0;0;0;0
63;2021-01-01;0;0;0;0
63;2021-01-02;0;0;0;0
63;2021-01-03;0;0;0;0
63;2021-01-04;0;0;0;0
63;2021-01-05;0;0;0;0
63;2021-01-06;0;0;0;0
63;2021-01-07;29;0;29;0
63;2021-01-08;23;0;52;0
63;2021-01-09;8;0;60;0
63;2021-01-10;10;0;70;0
63;2021-01-11;43;0;113;0
63;2021-01-12;50;0;163;0
63;2021-01-13;92;0;255;0
63;2021-01-14;60;0;315;0
63;2021-01-15;52;0;367;0
63;2021-01-16;17;1;384;1
63;2021-01-17;19;0;403;1
63;2021-01-18;54;0;457;1
63;2021-01-19;59;0;516;1
63;2021-01-20;63;0;579;1
63;2021-01-21;45;0;624;1
63;2021-01-22;52;0;676;1
63;2021-01-23;19;0;695;1
63;2021-01-24;22;0;717;1
63;2021-01-25;34;0;751;1
63;2021-01-26;62;0;813;1
63;2021-01-27;59;1;872;2
63;2021-01-28;76;27;948;29
63;2021-01-29;72;23;1020;52
63;2021-01-30;5;4;1025;56
63;2021-01-31;0;0;1025;56
63;2021-02-01;49;27;1074;83
63;2021-02-02;61;19;1135;102
63;2021-02-03;73;72;1208;174
63;2021-02-04;119;55;1327;229
63;2021-02-05;51;46;1378;275
63;2021-02-06;7;14;1385;289
63;2021-02-07;0;0;1385;289
63;2021-02-08;32;29;1417;318
63;2021-02-09;46;33;1463;351
63;2021-02-10;42;52;1505;403
63;2021-02-11;40;40;1545;443
63;2021-02-12;49;74;1594;517
63;2021-02-13;8;8;1602;525
63;2021-02-14;0;0;1602;525
63;2021-02-15;9;49;1611;574
63;2021-02-16;46;37;1657;611
63;2021-02-17;31;43;1688;654
63;2021-02-18;45;70;1733;724
63;2021-02-19;31;54;1764;778
63;2021-02-20;7;9;1771;787
63;2021-02-21;0;0;1771;787
63;2021-02-22;27;51;1798;838
63;2021-02-23;39;59;1837;897
63;2021-02-24;50;85;1887;982
63;2021-02-25;313;112;2200;1094
63;2021-02-26;417;51;2617;1145
63;2021-02-27;269;13;2886;1158
63;2021-02-28;0;0;2886;1158
63;2021-03-01;115;45;3001;1203
63;2021-03-02;237;55;3238;1258
63;2021-03-03;284;46;3522;1304
63;2021-03-04;480;28;4002;1332
63;2021-03-05;558;37;4560;1369
63;2021-03-06;469;12;5029;1381
63;2021-03-07;68;0;5097;1381
63;2021-03-08;114;44;5211;1425
63;2021-03-09;252;47;5463;1472
63;2021-03-10;296;36;5759;1508
63;2021-03-11;593;27;6352;1535
63;2021-03-12;645;20;6997;1555
63;2021-03-13;396;3;7393;1558
63;2021-03-14;22;0;7415;1558
63;2021-03-15;164;15;7579;1573
63;2021-03-16;133;18;7712;1591
63;2021-03-17;154;25;7866;1616
63;2021-03-18;184;63;8050;1679
63;2021-03-19;312;23;8362;1702
63;2021-03-20;166;6;8528;1708
63;2021-03-21;9;0;8537;1708
63;2021-03-22;183;14;8720;1722
63;2021-03-23;325;43;9045;1765
63;2021-03-24;394;34;9439;1799
63;2021-03-25;501;36;9940;1835
63;2021-03-26;495;56;10435;1891
63;2021-03-27;271;12;10706;1903
63;2021-03-28;112;0;10818;1903
63;2021-03-29;260;39;11078;1942
63;2021-03-30;356;24;11434;1966
63;2021-03-31;342;44;11776;2010
63;2021-04-01;397;26;12173;2036
64;2020-12-28;0;0;0;0
64;2020-12-29;0;0;0;0
64;2020-12-30;0;0;0;0
64;2020-12-31;0;0;0;0
64;2021-01-01;0;0;0;0
64;2021-01-02;0;0;0;0
64;2021-01-03;0;0;0;0
64;2021-01-04;2;0;2;0
64;2021-01-05;2;0;4;0
64;2021-01-06;28;0;32;0
64;2021-01-07;79;0;111;0
64;2021-01-08;106;0;217;0
64;2021-01-09;13;0;230;0
64;2021-01-10;0;0;230;0
64;2021-01-11;69;0;299;0
64;2021-01-12;99;0;398;0
64;2021-01-13;110;0;508;0
64;2021-01-14;119;0;627;0
64;2021-01-15;128;0;755;0
64;2021-01-16;12;0;767;0
64;2021-01-17;0;0;767;0
64;2021-01-18;79;0;846;0
64;2021-01-19;73;0;919;0
64;2021-01-20;88;0;1007;0
64;2021-01-21;119;0;1126;0
64;2021-01-22;80;0;1206;0
64;2021-01-23;21;0;1227;0
64;2021-01-24;3;0;1230;0
64;2021-01-25;40;1;1270;1
64;2021-01-26;60;1;1330;2
64;2021-01-27;48;17;1378;19
64;2021-01-28;86;65;1464;84
64;2021-01-29;50;62;1514;146
64;2021-01-30;18;10;1532;156
64;2021-01-31;6;0;1538;156
64;2021-02-01;26;55;1564;211
64;2021-02-02;42;67;1606;278
64;2021-02-03;49;49;1655;327
64;2021-02-04;37;58;1692;385
64;2021-02-05;30;54;1722;439
64;2021-02-06;16;3;1738;442
64;2021-02-07;5;0;1743;442
64;2021-02-08;32;39;1775;481
64;2021-02-09;42;75;1817;556
64;2021-02-10;46;115;1863;671
64;2021-02-11;74;110;1937;781
64;2021-02-12;49;101;1986;882
64;2021-02-13;8;19;1994;901
64;2021-02-14;2;1;1996;902
64;2021-02-15;10;68;2006;970
64;2021-02-16;14;73;2020;1043
64;2021-02-17;25;50;2045;1093
64;2021-02-18;40;99;2085;1192
64;2021-02-19;25;52;2110;1244
64;2021-02-20;9;14;2119;1258
64;2021-02-21;0;4;2119;1262
64;2021-02-22;68;42;2187;1304
64;2021-02-23;77;76;2264;1380
64;2021-02-24;92;54;2356;1434
64;2021-02-25;150;47;2506;1481
64;2021-02-26;294;34;2800;1515
64;2021-02-27;204;19;3004;1534
64;2021-02-28;3;4;3007;1538
64;2021-03-01;132;34;3139;1572
64;2021-03-02;214;35;3353;1607
64;2021-03-03;266;39;3619;1646
64;2021-03-04;392;55;4011;1701
64;2021-03-05;428;43;4439;1744
64;2021-03-06;308;23;4747;1767
64;2021-03-07;70;3;4817;1770
64;2021-03-08;186;38;5003;1808
64;2021-03-09;342;45;5345;1853
64;2021-03-10;297;38;5642;1891
64;2021-03-11;447;43;6089;1934
64;2021-03-12;480;32;6569;1966
64;2021-03-13;345;10;6914;1976
64;2021-03-14;24;1;6938;1977
64;2021-03-15;178;25;7116;2002
64;2021-03-16;121;24;7237;2026
64;2021-03-17;104;23;7341;2049
64;2021-03-18;177;17;7518;2066
64;2021-03-19;273;13;7791;2079
64;2021-03-20;237;8;8028;2087
64;2021-03-21;152;0;8180;2087
64;2021-03-22;232;50;8412;2137
64;2021-03-23;344;68;8756;2205
64;2021-03-24;427;76;9183;2281
64;2021-03-25;469;65;9652;2346
64;2021-03-26;550;70;10202;2416
64;2021-03-27;363;19;10565;2435
64;2021-03-28;51;2;10616;2437
64;2021-03-29;303;80;10919;2517
64;2021-03-30;459;47;11378;2564
64;2021-03-31;396;67;11774;2631
64;2021-04-01;510;50;12284;2681
65;2020-12-28;0;0;0;0
65;2020-12-29;0;0;0;0
65;2020-12-30;0;0;0;0
65;2020-12-31;0;0;0;0
65;2021-01-01;0;0;0;0
65;2021-01-02;0;0;0;0
65;2021-01-03;0;0;0;0
65;2021-01-04;0;0;0;0
65;2021-01-05;0;0;0;0
65;2021-01-06;0;0;0;0
65;2021-01-07;4;0;4;0
65;2021-01-08;19;0;23;0
65;2021-01-09;21;0;44;0
65;2021-01-10;0;0;44;0
65;2021-01-11;23;0;67;0
65;2021-01-12;17;0;84;0
65;2021-01-13;39;0;123;0
65;2021-01-14;35;0;158;0
65;2021-01-15;53;0;211;0
65;2021-01-16;22;0;233;0
65;2021-01-17;0;0;233;0
65;2021-01-18;41;0;274;0
65;2021-01-19;36;0;310;0
65;2021-01-20;34;0;344;0
65;2021-01-21;41;0;385;0
65;2021-01-22;32;0;417;0
65;2021-01-23;18;0;435;0
65;2021-01-24;0;0;435;0
65;2021-01-25;31;0;466;0
65;2021-01-26;48;1;514;1
65;2021-01-27;34;0;548;1
65;2021-01-28;20;2;568;3
65;2021-01-29;18;10;586;13
65;2021-01-30;11;7;597;20
65;2021-01-31;0;0;597;20
65;2021-02-01;13;11;610;31
65;2021-02-02;19;11;629;42
65;2021-02-03;19;19;648;61
65;2021-02-04;22;22;670;83
65;2021-02-05;17;29;687;112
65;2021-02-06;3;10;690;122
65;2021-02-07;0;0;690;122
65;2021-02-08;35;23;725;145
65;2021-02-09;17;27;742;172
65;2021-02-10;15;18;757;190
65;2021-02-11;23;28;780;218
65;2021-02-12;17;21;797;239
65;2021-02-13;14;6;811;245
65;2021-02-14;0;0;811;245
65;2021-02-15;16;33;827;278
65;2021-02-16;32;43;859;321
65;2021-02-17;17;33;876;354
65;2021-02-18;27;31;903;385
65;2021-02-19;11;33;914;418
65;2021-02-20;4;12;918;430
65;2021-02-21;0;0;918;430
65;2021-02-22;14;27;932;457
65;2021-02-23;22;18;954;475
65;2021-02-24;13;27;967;502
65;2021-02-25;33;9;1000;511
65;2021-02-26;64;43;1064;554
65;2021-02-27;36;8;1100;562
65;2021-02-28;0;0;1100;562
65;2021-03-01;53;21;1153;583
65;2021-03-02;55;14;1208;597
65;2021-03-03;44;13;1252;610
65;2021-03-04;103;15;1355;625
65;2021-03-05;99;22;1454;647
65;2021-03-06;205;6;1659;653
65;2021-03-07;37;0;1696;653
65;2021-03-08;50;22;1746;675
65;2021-03-09;58;27;1804;702
65;2021-03-10;56;14;1860;716
65;2021-03-11;106;27;1966;743
65;2021-03-12;170;14;2136;757
65;2021-03-13;68;7;2204;764
65;2021-03-14;0;0;2204;764
65;2021-03-15;72;13;2276;777
65;2021-03-16;57;16;2333;793
65;2021-03-17;41;6;2374;799
65;2021-03-18;20;17;2394;816
65;2021-03-19;70;13;2464;829
65;2021-03-20;33;2;2497;831
65;2021-03-21;0;0;2497;831
65;2021-03-22;59;18;2556;849
65;2021-03-23;73;24;2629;873
65;2021-03-24;78;11;2707;884
65;2021-03-25;148;15;2855;899
65;2021-03-26;97;3;2952;902
65;2021-03-27;145;1;3097;903
65;2021-03-28;0;0;3097;903
65;2021-03-29;141;18;3238;921
65;2021-03-30;118;38;3356;959
65;2021-03-31;114;10;3470;969
65;2021-04-01;148;26;3618;995
66;2020-12-28;0;0;0;0
66;2020-12-29;0;0;0;0
66;2020-12-30;0;0;0;0
66;2020-12-31;0;0;0;0
66;2021-01-01;0;0;0;0
66;2021-01-02;0;0;0;0
66;2021-01-03;0;0;0;0
66;2021-01-04;3;0;3;0
66;2021-01-05;20;0;23;0
66;2021-01-06;35;0;58;0
66;2021-01-07;17;0;75;0
66;2021-01-08;31;0;106;0
66;2021-01-09;31;0;137;0
66;2021-01-10;0;0;137;0
66;2021-01-11;53;0;190;0
66;2021-01-12;61;0;251;0
66;2021-01-13;112;0;363;0
66;2021-01-14;86;0;449;0
66;2021-01-15;45;0;494;0
66;2021-01-16;6;2;500;2
66;2021-01-17;2;0;502;2
66;2021-01-18;25;0;527;2
66;2021-01-19;35;0;562;2
66;2021-01-20;87;0;649;2
66;2021-01-21;110;0;759;2
66;2021-01-22;97;0;856;2
66;2021-01-23;17;1;873;3
66;2021-01-24;8;2;881;5
66;2021-01-25;42;8;923;13
66;2021-01-26;54;9;977;22
66;2021-01-27;49;9;1026;31
66;2021-01-28;66;18;1092;49
66;2021-01-29;54;22;1146;71
66;2021-01-30;18;13;1164;84
66;2021-01-31;14;1;1178;85
66;2021-02-01;26;26;1204;111
66;2021-02-02;40;42;1244;153
66;2021-02-03;26;69;1270;222
66;2021-02-04;36;59;1306;281
66;2021-02-05;51;42;1357;323
66;2021-02-06;19;14;1376;337
66;2021-02-07;4;8;1380;345
66;2021-02-08;21;20;1401;365
66;2021-02-09;44;31;1445;396
66;2021-02-10;42;69;1487;465
66;2021-02-11;59;94;1546;559
66;2021-02-12;70;74;1616;633
66;2021-02-13;27;21;1643;654
66;2021-02-14;11;7;1654;661
66;2021-02-15;17;27;1671;688
66;2021-02-16;19;56;1690;744
66;2021-02-17;29;52;1719;796
66;2021-02-18;17;56;1736;852
66;2021-02-19;11;50;1747;902
66;2021-02-20;15;18;1762;920
66;2021-02-21;1;8;1763;928
66;2021-02-22;20;50;1783;978
66;2021-02-23;26;45;1809;1023
66;2021-02-24;19;44;1828;1067
66;2021-02-25;151;42;1979;1109
66;2021-02-26;265;45;2244;1154
66;2021-02-27;58;16;2302;1170
66;2021-02-28;1;12;2303;1182
66;2021-03-01;85;38;2388;1220
66;2021-03-02;99;40;2487;1260
66;2021-03-03;118;35;2605;1295
66;2021-03-04;299;56;2904;1351
66;2021-03-05;358;42;3262;1393
66;2021-03-06;201;14;3463;1407
66;2021-03-07;106;3;3569;1410
66;2021-03-08;80;24;3649;1434
66;2021-03-09;186;46;3835;1480
66;2021-03-10;161;32;3996;1512
66;2021-03-11;240;32;4236;1544
66;2021-03-12;351;39;4587;1583
66;2021-03-13;143;12;4730;1595
66;2021-03-14;16;5;4746;1600
66;2021-03-15;106;21;4852;1621
66;2021-03-16;56;20;4908;1641
66;2021-03-17;53;27;4961;1668
66;2021-03-18;56;17;5017;1685
66;2021-03-19;148;11;5165;1696
66;2021-03-20;77;6;5242;1702
66;2021-03-21;12;0;5254;1702
66;2021-03-22;89;18;5343;1720
66;2021-03-23;176;13;5519;1733
66;2021-03-24;184;37;5703;1770
66;2021-03-25;281;22;5984;1792
66;2021-03-26;295;11;6279;1803
66;2021-03-27;121;11;6400;1814
66;2021-03-28;22;2;6422;1816
66;2021-03-29;165;18;6587;1834
66;2021-03-30;235;14;6822;1848
66;2021-03-31;189;24;7011;1872
66;2021-04-01;273;39;7284;1911
67;2020-12-28;0;0;0;0
67;2020-12-29;0;0;0;0
67;2020-12-30;0;0;0;0
67;2020-12-31;0;0;0;0
67;2021-01-01;0;0;0;0
67;2021-01-02;0;0;0;0
67;2021-01-03;0;0;0;0
67;2021-01-04;3;0;3;0
67;2021-01-05;23;0;26;0
67;2021-01-06;19;0;45;0
67;2021-01-07;30;0;75;0
67;2021-01-08;42;0;117;0
67;2021-01-09;16;0;133;0
67;2021-01-10;9;0;142;0
67;2021-01-11;35;0;177;0
67;2021-01-12;82;0;259;0
67;2021-01-13;95;0;354;0
67;2021-01-14;132;0;486;0
67;2021-01-15;117;0;603;0
67;2021-01-16;37;1;640;1
67;2021-01-17;9;0;649;1
67;2021-01-18;75;0;724;1
67;2021-01-19;133;0;857;1
67;2021-01-20;189;0;1046;1
67;2021-01-21;202;0;1248;1
67;2021-01-22;188;0;1436;1
67;2021-01-23;148;0;1584;1
67;2021-01-24;21;0;1605;1
67;2021-01-25;70;6;1675;7
67;2021-01-26;42;18;1717;25
67;2021-01-27;132;14;1849;39
67;2021-01-28;201;36;2050;75
67;2021-01-29;147;30;2197;105
67;2021-01-30;51;10;2248;115
67;2021-01-31;47;3;2295;118
67;2021-02-01;215;38;2510;156
67;2021-02-02;200;63;2710;219
67;2021-02-03;139;62;2849;281
67;2021-02-04;89;97;2938;378
67;2021-02-05;70;91;3008;469
67;2021-02-06;41;29;3049;498
67;2021-02-07;17;2;3066;500
67;2021-02-08;57;55;3123;555
67;2021-02-09;89;95;3212;650
67;2021-02-10;79;114;3291;764
67;2021-02-11;76;110;3367;874
67;2021-02-12;115;99;3482;973
67;2021-02-13;49;22;3531;995
67;2021-02-14;8;3;3539;998
67;2021-02-15;59;75;3598;1073
67;2021-02-16;68;81;3666;1154
67;2021-02-17;51;76;3717;1230
67;2021-02-18;122;174;3839;1404
67;2021-02-19;122;218;3961;1622
67;2021-02-20;43;118;4004;1740
67;2021-02-21;27;66;4031;1806
67;2021-02-22;122;178;4153;1984
67;2021-02-23;102;160;4255;2144
67;2021-02-24;168;113;4423;2257
67;2021-02-25;527;105;4950;2362
67;2021-02-26;820;80;5770;2442
67;2021-02-27;545;38;6315;2480
67;2021-02-28;35;15;6350;2495
67;2021-03-01;133;88;6483;2583
67;2021-03-02;233;102;6716;2685
67;2021-03-03;359;97;7075;2782
67;2021-03-04;587;65;7662;2847
67;2021-03-05;942;70;8604;2917
67;2021-03-06;782;30;9386;2947
67;2021-03-07;82;14;9468;2961
67;2021-03-08;171;56;9639;3017
67;2021-03-09;442;69;10081;3086
67;2021-03-10;396;100;10477;3186
67;2021-03-11;654;109;11131;3295
67;2021-03-12;1192;137;12323;3432
67;2021-03-13;946;45;13269;3477
67;2021-03-14;79;31;13348;3508
67;2021-03-15;277;103;13625;3611
67;2021-03-16;136;99;13761;3710
67;2021-03-17;225;71;13986;3781
67;2021-03-18;243;55;14229;3836
67;2021-03-19;642;49;14871;3885
67;2021-03-20;535;24;15406;3909
67;2021-03-21;55;0;15461;3909
67;2021-03-22;337;37;15798;3946
67;2021-03-23;546;29;16344;3975
67;2021-03-24;617;52;16961;4027
67;2021-03-25;862;25;17823;4052
67;2021-03-26;1137;15;18960;4067
67;2021-03-27;652;11;19612;4078
67;2021-03-28;101;6;19713;4084
67;2021-03-29;510;17;20223;4101
67;2021-03-30;695;36;20918;4137
67;2021-03-31;662;57;21580;4194
67;2021-04-01;661;57;22241;4251
68;2020-12-28;0;0;0;0
68;2020-12-29;0;0;0;0
68;2020-12-30;0;0;0;0
68;2020-12-31;0;0;0;0
68;2021-01-01;0;0;0;0
68;2021-01-02;0;0;0;0
68;2021-01-03;0;0;0;0
68;2021-01-04;0;0;0;0
68;2021-01-05;1;0;1;0
68;2021-01-06;43;0;44;0
68;2021-01-07;8;0;52;0
68;2021-01-08;27;0;79;0
68;2021-01-09;4;0;83;0
68;2021-01-10;0;0;83;0
68;2021-01-11;9;0;92;0
